pokedex_id,num_types,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,height_m,weight_kg,base_experience,capture_rate,base_happiness,hatch_counter,gender_rate,bmi,attack_defense_ratio,physical_total,special_total,offensive_total,defensive_total,type_bug,type_dark,type_dragon,type_electric,type_fairy,type_fighting,type_fire,type_flying,type_ghost,type_grass,type_ground,type_ice,type_normal,type_poison,type_psychic,type_rock,type_steel,type_water
511,1,-0.7582968175202123,-0.8237685871533478,-0.83720776158627,-0.5762052674404962,-0.8339809671757237,-0.11100991562701232,316,0.6,10.5,63,190,70,20,1,29.2,1.1,101,101,170,146,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
512,1,0.18091512839092103,0.6879213305887718,-0.32478461929371805,0.9418132361403178,-0.2706288574122356,1.178044294463141,498,1.1,30.5,174,75,70,20,1,25.2,1.56,161,161,297,201,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
513,1,-0.7582968175202123,-0.8237685871533478,-0.83720776158627,-0.5762052674404962,-0.8339809671757237,-0.11100991562701232,316,0.6,11.0,63,190,70,20,1,30.6,1.1,101,101,170,146,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
514,1,0.18091512839092103,0.6879213305887718,-0.32478461929371805,0.9418132361403178,-0.2706288574122356,1.178044294463141,498,1.0,28.0,174,75,70,20,1,28.0,1.56,161,161,297,201,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
515,1,-0.7582968175202123,-0.8237685871533478,-0.83720776158627,-0.5762052674404962,-0.8339809671757237,-0.11100991562701232,316,0.6,13.5,63,190,70,20,1,37.5,1.1,101,101,170,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
516,1,0.18091512839092103,0.6879213305887718,-0.32478461929371805,0.9418132361403178,-0.2706288574122356,1.178044294463141,498,1.0,29.0,174,75,70,20,1,29.0,1.56,161,161,297,201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
517,1,0.21848360622736637,-1.7643756470817777,-0.9396923900447803,-0.10393284410424296,-0.5710833159527625,-1.5045820346433942,292,0.6,23.3,58,190,70,10,4,64.7,0.56,70,122,116,176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
518,1,1.7212227196851797,-0.7565823685870314,0.4267693227353581,1.2454169368564805,0.9311889767498724,-1.3303855197663466,487,1.1,60.5,170,75,70,10,4,50.0,0.65,140,202,191,296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
519,2,-0.7582968175202123,-0.7565823685870314,-0.7688846759472631,-1.1496789243488037,-1.5100034988919093,-0.8426352781106129,264,0.3,2.1,53,255,70,15,4,23.3,1.1,105,66,134,130,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
520,2,-0.3074750834828683,-0.01753396435755068,-0.3589461621132215,-0.6774065010125504,-1.059321811081119,-0.07617061265160277,358,0.6,15.0,125,120,70,15,4,41.7,1.24,139,92,192,166,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
521,2,0.3687575175731477,1.2590041884024614,0.2559616086378408,-0.17140033315227912,-0.5710833159527625,0.8993298706598646,488,1.2,29.0,220,45,70,15,4,20.1,1.44,195,120,273,215,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
522,1,-0.9461392067024389,-0.5886168221712403,-1.3837924466983254,-0.6774065010125504,-1.4348898842567777,0.3070617200779023,295,0.8,29.8,59,190,70,20,4,46.6,1.88,92,82,186,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,1,0.18091512839092103,0.7551075491550883,-0.32478461929371805,0.33460583470799216,-0.2706288574122356,1.7006338390942843,497,1.6,79.5,174,75,70,20,4,31.1,1.59,163,143,296,201,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,1,-0.5704544283379857,-0.08472018292386711,0.4267693227353581,-1.5207501141130026,-1.6977875354797387,-1.8181357614220803,280,0.4,18.0,56,255,70,15,4,112.5,0.88,160,50,115,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
525,1,-0.006927260791305636,0.9230730955708794,1.1100001791254273,-0.6774065010125504,-1.1344354257162506,-1.6439392465450324,390,0.9,102.0,137,120,70,15,4,125.9,1.0,210,90,175,215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
526,1,0.5565999067553743,1.9308663740656258,1.9640387496130138,-0.34006905577236957,0.3678368669863843,-1.4697427316679847,515,1.7,260.0,232,45,70,15,4,90.0,1.04,265,140,220,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
527,2,-0.1947696499735323,-1.0925134614186136,-1.0080154756837874,-0.50873777839246,-1.021765003763553,0.1677045081762641,323,0.4,2.1,65,190,70,15,4,13.1,1.05,88,98,172,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
528,2,-0.11963269430064163,-0.689396150020715,-0.5980769618497458,0.23340460113593792,-0.5710833159527625,1.6309552331434651,425,0.9,10.5,149,45,70,15,4,13.0,1.04,112,132,248,177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
529,1,-0.382612039155759,0.25121090990771505,-1.1105001041422977,-1.3520813914929122,-0.9466513891284213,0.02834729627462588,328,0.3,8.5,66,120,70,20,4,94.4,2.12,125,75,183,145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
530,2,1.4958118526665076,1.9308663740656258,-0.42726924775222846,-0.6774065010125504,-0.1955152427771038,0.7251333557828169,508,0.7,40.4,178,60,70,20,4,82.4,2.25,195,115,273,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
531,1,1.2328325078113904,-0.5886168221712403,0.46093086555486157,-0.34006905577236957,0.5931777108917795,-0.598760157282746,445,1.1,31.0,390,255,70,20,4,25.6,0.7,146,146,170,275,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
532,1,0.18091512839092103,0.08324536349192396,-0.5980769618497458,-1.5207501141130026,-1.32221946230408,-1.1213497019138892,305,0.6,12.5,61,180,70,20,2,34.7,1.45,135,60,140,165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
533,1,0.5565999067553743,0.9230730955708794,0.4267693227353581,-1.0147439462527312,-0.7588673525405919,-0.9471531870368415,405,1.2,40.0,142,90,70,20,2,27.8,1.24,190,90,185,220,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
534,1,1.307969463484281,2.098831920481417,0.7683847509303927,-0.50873777839246,-0.1955152427771038,-0.7729566721597938,505,1.4,87.0,227,45,70,20,2,44.4,1.47,235,120,240,265,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
535,1,-0.7582968175202123,-0.9245479150028225,-1.1105001041422977,-0.6774065010125504,-1.1344354257162506,-0.11100991562701232,294,0.5,4.5,59,255,70,20,4,18.0,1.25,90,90,164,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
536,2,0.18091512839092103,-0.42065127575544925,-0.5980769618497458,-0.17140033315227912,-0.5710833159527625,0.06318659925003543,384,0.8,17.0,134,120,70,20,4,26.6,1.18,120,120,199,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
537,2,1.307969463484281,0.5871420027392972,0.08515389454032349,0.5032745573280826,0.18005283039855494,0.23738311412708318,509,1.5,62.0,229,45,70,20,4,27.6,1.27,170,160,254,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
538,1,1.871496631030961,0.7551075491550883,0.4267693227353581,-1.3520813914929122,0.5556209035742137,-0.7729566721597938,465,1.3,55.5,163,45,70,20,0,32.8,1.18,185,115,175,290,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
539,1,0.18091512839092103,1.5949352812340436,0.08515389454032349,-1.3520813914929122,0.18005283039855494,0.6206154468565882,465,1.4,51.0,163,45,70,20,0,26.0,1.67,200,105,240,225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
540,2,-0.9461392067024389,-0.8237685871533478,-0.08565381955719382,-1.0147439462527312,-0.3832992793649332,-0.8774745810860224,310,0.3,2.5,62,255,70,15,4,27.8,0.76,123,100,135,175,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,2,-0.5704544283379857,-0.48783749432176565,0.5975770368328754,-0.6774065010125504,0.3678368669863843,-0.8774745810860224,380,0.5,7.3,133,120,70,15,4,29.2,0.7,153,130,155,225,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,2,0.18091512839092103,0.8558868770045629,0.2559616086378408,-0.0027316105321886944,0.3678368669863843,0.8644905676844551,500,1.2,20.5,225,45,70,15,4,14.2,1.29,183,150,265,235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,2,-1.509666374249119,-1.0925134614186136,-0.4614307905717319,-1.3520813914929122,-1.1719922330338166,-0.3548850364548792,260,0.4,5.3,52,255,70,15,4,33.1,0.76,104,69,132,128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
544,2,-1.1339815958846655,-0.7565823685870314,0.9050309222084066,-1.0147439462527312,0.3302800596688184,-0.7032780662089747,360,1.2,58.5,126,120,70,15,4,40.6,0.56,154,119,142,218,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
545,2,-0.382612039155759,0.7551075491550883,0.563415494013372,-0.50873777839246,-0.045288013506840315,1.5612766271926461,485,2.5,200.5,218,45,70,20,4,32.1,1.12,189,124,267,218,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,2,-1.1339815958846655,-1.6971894285154614,-0.42726924775222846,-1.1159451798247855,-0.7588673525405919,-0.041331309676193216,280,0.3,0.6,56,190,70,20,4,6.7,0.45,87,87,130,150,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
547,2,-0.382612039155759,-0.35346505718913285,0.4267693227353581,0.23340460113593792,0.18005283039855494,1.7006338390942843,480,0.7,6.6,168,75,70,20,4,13.5,0.79,152,152,260,220,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
548,1,-0.9461392067024389,-1.4284445542501958,-0.7688846759472631,-0.0027316105321886944,-0.7588673525405919,-1.295546216790937,280,0.5,6.6,56,190,70,20,8,26.4,0.7,85,120,135,145,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
549,1,-0.006927260791305636,-0.5886168221712403,0.08515389454032349,1.3466181704285347,0.18005283039855494,0.794811961733636,480,1.1,16.3,168,75,70,20,8,13.5,0.8,135,185,260,220,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
550,1,-0.006927260791305636,0.48636267488982254,-0.25646153365471114,0.33460583470799216,-0.5710833159527625,1.0735263855369124,460,1.0,18.0,161,25,70,40,4,18.0,1.42,157,135,270,190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
551,2,-0.7582968175202123,-0.18549951077334176,-1.281307818239815,-1.1834126688728217,-1.32221946230408,-0.07617061265160277,292,0.7,15.2,58,180,70,20,4,31.0,2.06,107,70,172,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,2,-0.382612039155759,0.1504315820582404,-0.9396923900447803,-0.8460752236326409,-0.9466513891284213,0.23738311412708318,351,1.0,33.4,123,90,70,20,4,33.4,1.82,127,90,201,150,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,2,0.9322846851198276,1.326190406968778,0.2559616086378408,-0.17140033315227912,-0.0077312061892744425,0.8644905676844551,519,1.5,96.3,234,45,70,20,4,42.8,1.46,197,135,274,245,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
554,1,-0.006927260791305636,0.4191764563235061,-0.9396923900447803,-1.8580875593531834,-0.9466513891284213,-0.598760157282746,315,0.6,37.5,63,120,70,20,4,104.2,2.0,135,60,155,160,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
555,1,1.307969463484281,2.098831920481417,-0.5980769618497458,-1.3520813914929122,-0.5710833159527625,0.9690084766106837,480,1.3,92.9,168,60,70,20,4,55.0,2.55,195,85,265,215,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
556,1,0.18091512839092103,0.2848040191908732,-0.1881384480157042,1.2116831923324625,-0.12040162814197207,-0.25036712752865053,461,1.0,28.0,161,255,70,20,4,28.0,1.28,153,173,252,209,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
557,2,-0.7582968175202123,-0.42065127575544925,0.4267693227353581,-1.1834126688728217,-1.32221946230408,-0.42456364240569827,325,0.3,14.5,65,190,70,20,4,161.1,0.76,150,70,155,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
558,2,-0.006927260791305636,0.9230730955708794,1.7932310355154966,-0.17140033315227912,0.18005283039855494,-0.7729566721597938,485,1.4,200.0,170,75,70,20,4,102.0,0.84,230,140,215,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
559,2,-0.7582968175202123,-0.08472018292386711,-0.08565381955719382,-1.1834126688728217,-0.0077312061892744425,-0.6684387632335651,348,0.6,11.8,70,180,35,15,4,32.8,1.07,145,105,158,190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,2,-0.1947696499735323,0.4191764563235061,1.451615607320462,-0.8460752236326409,1.68232512310119,-0.32004573347946963,488,1.1,30.0,171,90,70,15,4,24.8,0.78,205,160,193,295,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,2,0.06820969488158503,-0.6558030407375568,0.2559616086378408,1.1104819587604082,0.3678368669863843,1.0386870825615029,490,1.4,14.0,172,45,70,20,4,7.1,0.72,138,183,258,232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
562,1,-1.2091185515575562,-1.5964101006659868,0.4267693227353581,-0.50873777839246,-0.1955152427771038,-1.295546216790937,303,0.5,1.5,61,190,70,25,4,6.0,0.35,115,120,115,188,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
563,1,-0.4577489948286496,-0.9245479150028225,2.476461891905566,0.8406120025682635,1.3067570499255312,-1.295546216790937,483,1.7,76.5,169,90,70,25,4,26.5,0.34,195,200,175,308,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
564,2,-0.608022906174431,0.016059144925607536,1.0416770934864203,-0.5762052674404962,-0.9466513891284213,-1.5742606405942134,355,0.7,16.5,71,45,70,30,1,33.7,0.76,181,98,153,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
565,2,0.1433466505544757,1.0238524234203539,2.0665233780715244,0.43580706828004645,-0.1955152427771038,-1.2258676108401179,495,1.2,81.0,173,45,70,30,1,56.2,0.81,241,148,223,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
566,2,-0.5704544283379857,1.1582248605529868,-0.9396923900447803,0.13220336756388365,-0.9466513891284213,0.09802590222544498,401,0.5,9.5,71,45,70,30,1,38.0,2.49,157,119,256,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
567,2,0.18091512839092103,2.098831920481417,-0.25646153365471114,1.414085659476571,-0.1955152427771038,1.491598021241827,567,1.4,32.0,177,45,70,30,1,16.3,2.15,205,177,362,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
568,1,-0.7582968175202123,-0.9245479150028225,-0.3589461621132215,-1.0147439462527312,-0.3081856647298014,-0.07617061265160277,329,0.6,31.0,66,190,70,20,4,86.1,0.81,112,102,155,174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
569,1,0.3687575175731477,0.5871420027392972,0.32428469427684775,-0.34006905577236957,0.44295048162151607,0.27222241710249273,474,1.9,107.3,166,60,70,20,4,29.7,1.16,177,142,230,244,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
570,1,-1.1339815958846655,-0.42065127575544925,-1.1105001041422977,0.33460583470799216,-1.1344354257162506,-0.07617061265160277,330,0.7,12.5,66,75,70,25,1,25.5,1.62,105,120,210,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
571,1,-0.382612039155759,0.9230730955708794,-0.42726924775222846,1.6839556156687157,-0.3832992793649332,1.3174015063647793,510,1.6,81.1,179,45,70,20,1,31.7,1.75,165,180,330,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
572,1,-0.5704544283379857,-0.9245479150028225,-1.1105001041422977,-1.0147439462527312,-1.1344354257162506,0.27222241710249273,300,0.4,5.8,60,255,70,15,6,36.2,1.25,90,80,165,135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
573,1,0.18091512839092103,0.5871420027392972,-0.42726924775222846,-0.17140033315227912,-0.3832992793649332,1.6657945361188746,470,0.5,7.5,165,60,70,15,6,30.0,1.58,155,125,275,195,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
574,1,-0.9461392067024389,-1.5964101006659868,-0.7688846759472631,-0.50873777839246,-0.1955152427771038,-0.7729566721597938,290,0.4,5.8,58,200,70,20,6,36.2,0.6,80,120,130,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
575,1,-0.382612039155759,-1.0925134614186136,-0.08565381955719382,0.16593711208790174,0.5556209035742137,-0.42456364240569827,390,0.7,18.0,137,100,70,20,6,36.7,0.64,115,160,175,215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
576,1,-0.006927260791305636,-0.7565823685870314,0.7683847509303927,0.8406120025682635,1.4945410865133606,-0.07617061265160277,490,1.5,44.0,221,50,70,20,6,19.6,0.58,150,205,215,275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
577,1,-0.9461392067024389,-1.5964101006659868,-1.1105001041422977,1.1779494478084442,-0.7588673525405919,-1.6439392465450324,290,0.3,1.0,58,200,70,20,4,11.1,0.75,70,155,155,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
578,1,-0.1947696499735323,-1.2604790078344046,-0.7688846759472631,1.8526243382888061,-0.3832992793649332,-1.295546216790937,370,0.6,8.0,130,100,70,20,4,22.2,0.8,90,185,195,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
579,1,1.4958118526665076,-0.42065127575544925,0.08515389454032349,1.8526243382888061,0.5556209035742137,-1.295546216790937,490,1.0,20.1,221,50,70,20,4,20.1,0.87,140,210,220,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
580,2,-0.3074750834828683,-1.1261065707017717,-0.7688846759472631,-0.879808968156659,-0.7588673525405919,-0.42456364240569827,305,0.5,5.5,61,190,70,20,4,22.0,0.88,94,94,143,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
581,2,0.18091512839092103,0.31839712847403145,-0.32478461929371805,0.5707420463761188,-0.2706288574122356,1.0735263855369124,473,1.3,24.2,166,45,70,20,4,14.3,1.38,150,150,272,201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
582,1,-1.284255507230447,-0.9245479150028225,-0.7688846759472631,-0.17140033315227912,-0.3832992793649332,-0.8077959751352033,305,0.4,5.7,61,255,70,20,4,35.6,1.0,100,125,159,146,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
583,1,-0.7207283396837669,-0.42065127575544925,-0.25646153365471114,0.33460583470799216,0.18005283039855494,-0.2852064305040601,395,1.1,41.0,138,120,70,20,4,33.9,1.0,130,155,204,191,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
584,1,0.030641217045139696,0.5871420027392972,0.4267693227353581,1.3466181704285347,0.9311889767498724,0.4115796290041309,535,1.3,57.5,241,45,70,20,4,34.0,1.12,180,205,284,251,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
585,2,-0.382612039155759,-0.5886168221712403,-0.7688846759472631,-1.0147439462527312,-0.7588673525405919,0.27222241710249273,335,0.6,19.5,67,190,70,20,4,54.2,1.2,110,90,175,160,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
586,2,0.3687575175731477,0.7551075491550883,-0.08565381955719382,-0.34006905577236957,-0.0077312061892744425,0.9690084766106837,475,1.9,92.5,166,75,70,20,4,25.6,1.43,170,130,255,220,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
587,2,-0.5704544283379857,-0.08472018292386711,-0.42726924775222846,0.16593711208790174,-0.3832992793649332,1.24772290041396,428,0.4,5.0,150,200,70,20,4,31.2,1.25,135,135,253,175,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,1,-0.7582968175202123,-0.08472018292386711,-0.9396923900447803,-1.0147439462527312,-0.9466513891284213,-0.25036712752865053,315,0.5,5.9,63,200,70,15,4,23.6,1.67,120,85,175,140,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589,2,-0.006927260791305636,1.9308663740656258,1.1100001791254273,-0.34006905577236957,1.3067570499255312,-1.6439392465450324,495,1.0,33.0,173,75,70,15,4,33.0,1.29,240,165,215,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,2,-0.04449573862775097,-0.7565823685870314,-0.9396923900447803,-0.50873777839246,-0.5710833159527625,-1.8181357614220803,294,0.2,1.0,59,190,70,20,4,25.0,1.22,100,110,125,169,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
591,2,1.646085764012289,0.25121090990771505,-0.08565381955719382,0.5032745573280826,0.3678368669863843,-1.295546216790937,464,0.6,10.5,162,75,70,20,4,29.2,1.21,155,165,200,264,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
592,2,-0.5704544283379857,-1.2604790078344046,-0.7688846759472631,-0.17140033315227912,0.5556209035742137,-0.9471531870368415,335,1.2,33.0,67,190,70,20,4,22.9,0.8,90,150,145,190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
593,2,1.1201270743020544,-0.5886168221712403,-0.08565381955719382,0.5032745573280826,1.3067570499255312,-0.25036712752865053,480,2.2,135.0,168,60,70,20,4,27.9,0.86,130,190,205,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
594,1,3.562078133671001,-0.08472018292386711,0.2559616086378408,-1.0147439462527312,-0.9466513891284213,-0.07617061265160277,470,1.2,31.6,165,75,70,40,4,21.9,0.94,155,85,180,290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
595,2,-0.7582968175202123,-1.025327242852297,-0.7688846759472631,-0.4412702893444238,-0.7588673525405919,-0.07617061265160277,319,0.1,0.6,64,190,70,20,4,60.0,0.94,97,107,169,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2,-0.006927260791305636,-0.01753396435755068,-0.42726924775222846,0.9080794916162996,-0.3832992793649332,1.421919415291008,472,0.8,14.3,165,75,70,20,4,22.3,1.28,137,157,282,190,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2,-0.9837076845388842,-0.9245479150028225,0.6317385796523789,-1.5544838586370207,0.5931777108917795,-1.992332276299128,305,0.6,18.8,61,255,70,20,4,52.2,0.55,141,110,84,221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
598,2,0.1433466505544757,0.553548893456139,1.9982002924325173,-0.542471522916478,1.7198819304187558,-1.6439392465450324,489,1.0,110.0,171,90,70,20,4,110.0,0.72,225,170,168,321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
599,1,-1.1339815958846655,-0.7565823685870314,-0.08565381955719382,-0.8460752236326409,-0.3832992793649332,-1.295546216790937,300,0.3,21.0,60,130,70,20,-1,233.3,0.79,125,105,130,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
600,1,-0.382612039155759,0.08324536349192396,0.7683847509303927,-0.0027316105321886944,0.5556209035742137,-0.598760157282746,440,0.6,51.0,154,60,70,20,-1,141.7,0.84,175,155,200,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
601,1,-0.382612039155759,0.7551075491550883,1.451615607320462,-0.0027316105321886944,0.5556209035742137,0.794811961733636,520,0.6,81.0,234,30,70,20,-1,225.0,0.87,215,155,260,260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
602,1,-1.3218239850668922,-0.7565823685870314,-1.1105001041422977,-0.8460752236326409,-1.1344354257162506,-0.25036712752865053,275,0.2,0.3,55,190,70,20,4,7.5,1.38,95,85,160,115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
603,1,-0.1947696499735323,0.25121090990771505,-0.08565381955719382,0.16593711208790174,-0.0077312061892744425,-0.9471531870368415,405,1.2,22.0,142,60,70,20,4,15.3,1.21,155,145,200,205,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
604,1,0.5565999067553743,1.2590041884024614,0.2559616086378408,1.1779494478084442,0.3678368669863843,-0.598760157282746,515,2.1,80.5,232,30,70,20,4,18.3,1.44,195,185,270,245,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
605,1,-0.5704544283379857,-0.7565823685870314,-0.5980769618497458,0.5032745573280826,-0.5710833159527625,-1.295546216790937,335,0.5,9.0,67,255,70,20,4,36.0,1.0,110,140,170,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
606,1,0.18091512839092103,-0.08472018292386711,0.08515389454032349,1.8526243382888061,0.9311889767498724,-0.9471531870368415,485,1.0,34.5,170,90,70,20,4,34.5,1.0,150,220,240,245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
607,2,-0.7582968175202123,-1.5964101006659868,-0.5980769618497458,-0.17140033315227912,-0.5710833159527625,-1.6439392465450324,275,0.3,3.1,55,190,70,20,4,34.4,0.55,85,120,115,160,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
608,2,-0.382612039155759,-1.2604790078344046,-0.42726924775222846,0.8406120025682635,-0.3832992793649332,-0.42456364240569827,370,0.6,13.0,130,90,70,20,4,36.1,0.67,100,155,190,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
609,2,-0.382612039155759,-0.7565823685870314,0.5975770368328754,2.527299228769168,0.7434049401620431,0.44641893197954047,520,1.0,34.3,234,45,70,20,4,34.3,0.61,145,235,280,240,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
610,1,-0.9085707288659937,0.31839712847403145,-0.42726924775222846,-1.3520813914929122,-1.1344354257162506,-0.3548850364548792,320,0.6,18.0,64,75,35,40,4,50.0,1.45,147,70,174,146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,1,-0.15720117213708695,1.326190406968778,-0.08565381955719382,-1.0147439462527312,-0.7588673525405919,-0.00649200670078367,410,1.0,36.0,144,60,35,40,4,36.0,1.67,187,90,224,186,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
612,1,0.21848360622736637,2.3339836854635245,0.5975770368328754,-0.34006905577236957,-0.0077312061892744425,1.0386870825615029,540,1.8,105.5,243,45,35,40,4,32.6,1.63,237,130,304,236,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,1,-0.5704544283379857,-0.25268572933965816,-1.1105001041422977,-0.34006905577236957,-1.1344354257162506,-0.9471531870368415,305,0.5,8.5,61,120,70,20,4,34.0,1.75,110,100,170,135,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
