num_types,hp,attack,defense,sp_attack,sp_defense,speed,base_stat_total,height_m,weight_kg,base_experience,color,shape,habitat,growth_rate,is_legendary,is_mythical,is_baby,capture_rate,base_happiness,hatch_counter,gender_rate,is_dual_type,bmi,attack_defense_ratio,physical_total,special_total,offensive_total,defensive_total,stat_tier,generation_num,type_bug,type_dark,type_dragon,type_electric,type_fairy,type_fighting,type_fire,type_flying,type_ghost,type_grass,type_ground,type_ice,type_normal,type_poison,type_psychic,type_rock,type_steel,type_water
2,2.998550966124321,0.7551075491550883,1.6224233214179793,1.009280725188354,1.8701091596890191,0.794811961733636,2.238491571102883,2.6358609068313066,5.6347764442864126,306,black,tentacles,grassland,slow,1,0,0,3,0,120,-1,True,37.0,0.83,220,220,290,390,Legendary/Pseudo (600+),4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.871496631030961,-0.25268572933965816,1.2808078932229447,0.16593711208790174,1.8701091596890191,0.6206154468565882,1.3513038097144208,0.23116373466425374,0.15355876686679115,270,yellow,squiggle,grassland,slow,1,0,0,3,100,120,8,False,38.0,0.64,180,195,230,350,Strong (500-599),4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.3687575175731477,0.08324536349192396,0.2559616086378408,0.33460583470799216,0.3678368669863843,0.44641893197954047,0.4641160483259584,-0.6505585617969989,-0.527056010958493,216,blue,arms,grassland,slow,0,1,0,30,70,40,-1,False,19.4,1.0,160,160,240,240,Average (400-499),4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1.1201270743020544,0.7551075491550883,0.9391924650279101,1.009280725188354,1.1189730133377018,1.1432049914877314,1.528741361992113,-0.7307151342025673,-0.5410808003197413,270,blue,humanoid,grassland,slow,0,1,0,3,70,10,-1,False,15.6,1.0,200,200,300,300,Legendary/Pseudo (600+),4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-0.006927260791305636,0.4191764563235061,0.5975770368328754,2.189961783528987,0.7434049401620431,2.01418756587297,1.528741361992113,0.23116373466425374,-0.13601188406251152,270,black,humanoid,grassland,slow,0,1,0,3,0,120,-1,False,22.4,1.0,180,225,350,250,Legendary/Pseudo (600+),4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1201270743020544,0.7551075491550883,0.9391924650279101,1.009280725188354,1.1189730133377018,1.1432049914877314,1.528741361992113,-0.8108717066081358,-0.5353058870533449,270,green,quadruped,grassland,medium-slow,0,1,0,45,100,120,-1,False,52.5,1.0,200,200,300,300,Legendary/Pseudo (600+),4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1.871496631030961,1.4269697348182526,1.6224233214179793,1.6839556156687157,1.8701091596890191,1.8399910509959225,2.593366675658268,1.593825465558917,2.0873297235000834,324,white,quadruped,grassland,slow,0,1,0,3,0,120,-1,False,31.2,1.0,240,240,360,360,Legendary/Pseudo (600+),4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1.1201270743020544,0.7551075491550883,0.9391924650279101,1.009280725188354,1.1189730133377018,1.1432049914877314,1.528741361992113,-0.6505585617969989,-0.5196311224731263,270,yellow,humanoid,grassland,slow,0,1,0,3,100,120,-1,True,25.0,1.0,200,200,300,300,Legendary/Pseudo (600+),5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,-0.9461392067024389,-1.0925134614186136,-0.5980769618497458,-0.8460752236326409,-0.5710833159527625,-0.14584921860242187,-1.0618469012621967,-0.49024541698586205,-0.48580663048423334,62,green,upright,grassland,medium-slow,0,0,0,45,70,20,1,False,22.5,0.82,100,100,153,155,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.382612039155759,-0.5886168221712403,0.08515389454032349,-0.34006905577236957,0.18005283039855494,0.5509368409057691,-0.13029975180431133,-0.32993227217472515,-0.4206326093349031,145,green,upright,grassland,medium-slow,0,0,0,45,70,20,1,False,25.0,0.8,135,135,203,210,Average (400-499),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0.18091512839092103,-0.08472018292386711,0.7683847509303927,0.16593711208790174,0.9311889767498724,1.5961159301680556,0.8899661737924203,1.6739820379644852,-0.032888432876862404,238,green,squiggle,grassland,medium-slow,0,0,0,45,70,20,1,False,5.8,0.79,170,170,263,265,Strong (500-599),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.1947696499735323,-0.48783749432176565,-0.9396923900447803,-0.8460752236326409,-0.9466513891284213,-0.7729566721597938,-1.0618469012621967,-0.5704019893914305,-0.47095685351349986,62,red,quadruped,grassland,medium-slow,0,0,0,45,70,20,1,False,39.6,1.4,108,90,153,155,Below Average (300-399),5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0.744442295937601,0.5199557841729807,-0.5980769618497458,-0.0027316105321886944,-0.5710833159527625,-0.42456364240569827,-0.08594036373488823,-0.16961912736358836,-0.09476250358825188,146,red,upright,grassland,medium-slow,0,0,0,45,70,20,1,True,55.5,1.69,148,125,218,200,Average (400-499),5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,1.4958118526665076,1.5277490626677273,-0.25646153365471114,1.009280725188354,-0.1955152427771038,-0.07617061265160277,0.8899661737924203,0.3113203070698222,0.6848507873752555,238,red,upright,grassland,medium-slow,0,0,0,45,70,20,1,True,58.6,1.89,188,165,288,240,Strong (500-599),5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.5704544283379857,-0.7565823685870314,-0.9396923900447803,-0.2388678222003153,-0.9466513891284213,-0.7729566721597938,-1.0618469012621967,-0.5704019893914305,-0.5039563578929076,62,blue,upright,grassland,medium-slow,0,0,0,45,70,20,1,False,23.6,1.22,100,108,163,145,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.18091512839092103,-0.08472018292386711,-0.42726924775222846,0.43580706828004645,-0.3832992793649332,-0.25036712752865053,-0.13029975180431133,-0.32993227217472515,-0.3505086625286617,145,blue,upright,grassland,medium-slow,0,0,0,45,70,20,1,False,38.3,1.25,135,143,218,195,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.9322846851198276,0.7551075491550883,0.4267693227353581,1.2791506813804987,-0.0077312061892744425,0.09802590222544498,0.8899661737924203,0.23116373466425374,0.22780765172045853,238,blue,quadruped,grassland,medium-slow,0,0,0,45,70,20,1,False,42.0,1.18,185,178,278,250,Strong (500-599),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-0.9461392067024389,-0.7565823685870314,-1.1446616469618012,-1.1834126688728217,-1.1719922330338166,-0.8774745810860224,-1.5320564147980817,-0.5704019893914305,-0.45693206415225157,51,brown,quadruped,grassland,medium,0,0,0,255,70,15,4,False,46.4,1.41,94,74,132,123,Weak (<300),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.382612039155759,0.25121090990771505,-0.11981536237669728,-0.34006905577236957,-0.045288013506840315,0.3419010230533118,-0.06819660850711898,-0.08946255495801986,-0.3298839722915319,147,brown,upright,grassland,medium,0,0,0,255,70,20,4,False,22.3,1.23,154,129,222,198,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.9461392067024389,-0.5886168221712403,-0.9396923900447803,-1.5207501141130026,-0.9466513891284213,-0.42456364240569827,-1.3546188625203892,-0.6505585617969989,-0.518806134863641,55,brown,quadruped,grassland,medium-slow,0,0,0,255,70,15,4,False,25.6,1.33,105,70,140,135,Weak (<300),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.1947696499735323,0.08324536349192396,-0.25646153365471114,-1.1834126688728217,-0.1955152427771038,-0.25036712752865053,-0.5117904892013501,-0.24977569976915676,-0.4313574482582106,130,gray,quadruped,grassland,medium-slow,0,0,0,120,70,15,4,False,18.1,1.23,145,100,175,195,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.5565999067553743,1.0910386419866704,0.5975770368328754,-0.8460752236326409,0.7434049401620431,0.44641893197954047,0.6415536006036509,-0.009305982552451544,-0.04938818506656626,225,gray,quadruped,grassland,medium-slow,0,0,0,45,70,15,4,False,42.4,1.22,200,135,235,265,Strong (500-599),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-1.0964131180482202,-0.9245479150028225,-1.212984732600808,-0.6774065010125504,-1.2471058476689483,-0.041331309676193216,-1.3013875968370816,-0.6505585617969989,-0.46930687829452944,56,purple,quadruped,grassland,medium,0,0,0,255,70,20,4,False,63.1,1.35,87,87,166,115,Weak (<300),5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.23233812780997762,0.3519902377571897,-0.7688846759472631,0.6044757909001368,-0.7588673525405919,1.3522408093401888,0.16247220945388122,-0.08946255495801986,-0.2432602732955866,156,purple,quadruped,grassland,medium,0,0,0,90,70,20,4,False,31.0,1.76,138,138,282,164,Average (400-499),5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-0.8237685871533478,-0.83720776158627,-0.5762052674404962,-0.8339809671757237,-0.11100991562701232,-0.9908718803511197,-0.49024541698586205,-0.4660069278565887,63,green,upright,grassland,medium,0,0,0,190,70,20,1,False,29.2,1.1,101,101,170,146,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0.18091512839092103,0.6879213305887718,-0.32478461929371805,0.9418132361403178,-0.2706288574122356,1.178044294463141,0.6238098453758816,-0.08946255495801986,-0.3010094059595501,174,green,upright,grassland,medium,0,0,0,75,70,20,1,False,25.2,1.56,161,161,297,201,Average (400-499),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-0.8237685871533478,-0.83720776158627,-0.5762052674404962,-0.8339809671757237,-0.11100991562701232,-0.9908718803511197,-0.49024541698586205,-0.46188198980916273,63,red,upright,grassland,medium,0,0,0,190,70,20,1,False,30.6,1.1,101,101,170,146,Below Average (300-399),5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0.18091512839092103,0.6879213305887718,-0.32478461929371805,0.9418132361403178,-0.2706288574122356,1.178044294463141,0.6238098453758816,-0.16961912736358836,-0.32163409619667993,174,red,upright,grassland,medium,0,0,0,75,70,20,1,False,28.0,1.56,161,161,297,201,Average (400-499),5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-0.8237685871533478,-0.83720776158627,-0.5762052674404962,-0.8339809671757237,-0.11100991562701232,-0.9908718803511197,-0.49024541698586205,-0.4412572995720329,63,blue,upright,grassland,medium,0,0,0,190,70,20,1,False,37.5,1.1,101,101,170,146,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.18091512839092103,0.6879213305887718,-0.32478461929371805,0.9418132361403178,-0.2706288574122356,1.178044294463141,0.6238098453758816,-0.16961912736358836,-0.313384220101828,174,blue,upright,grassland,medium,0,0,0,75,70,20,1,False,29.0,1.56,161,161,297,201,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.21848360622736637,-1.7643756470817777,-0.9396923900447803,-0.10393284410424296,-0.5710833159527625,-1.5045820346433942,-1.2037969430843507,-0.49024541698586205,-0.360408513842484,58,pink,quadruped,grassland,fast,0,0,0,190,70,10,4,False,64.7,0.56,70,122,116,176,Weak (<300),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.7212227196851797,-0.7565823685870314,0.4267693227353581,1.2454169368564805,0.9311889767498724,-1.3303855197663466,0.5262191916231508,-0.08946255495801986,-0.05351312311399223,170,pink,humanoid,grassland,fast,0,0,0,75,70,10,4,False,50.0,0.65,140,202,191,296,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,-0.7582968175202123,-0.7565823685870314,-0.7688846759472631,-1.1496789243488037,-1.5100034988919093,-0.8426352781106129,-1.4522095162731201,-0.7307151342025673,-0.5353058870533449,53,gray,wings,grassland,medium-slow,0,0,0,255,70,15,4,True,23.3,1.1,105,66,134,130,Weak (<300),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,-0.3074750834828683,-0.01753396435755068,-0.3589461621132215,-0.6774065010125504,-1.059321811081119,-0.07617061265160277,-0.6182530205679656,-0.49024541698586205,-0.428882485429755,125,gray,wings,grassland,medium-slow,0,0,0,120,70,15,4,True,41.7,1.24,139,92,192,166,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,0.3687575175731477,1.2590041884024614,0.2559616086378408,-0.17140033315227912,-0.5710833159527625,0.8993298706598646,0.5350910692370354,-0.009305982552451544,-0.313384220101828,220,gray,wings,grassland,medium-slow,0,0,0,45,70,15,4,True,20.1,1.44,195,120,273,215,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.9461392067024389,-0.5886168221712403,-1.3837924466983254,-0.6774065010125504,-1.4348898842567777,0.3070617200779023,-1.177181310242697,-0.32993227217472515,-0.30678431922594646,59,black,quadruped,grassland,medium,0,0,0,190,70,20,4,False,46.6,1.88,92,82,186,109,Weak (<300),5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.18091512839092103,0.7551075491550883,-0.32478461929371805,0.33460583470799216,-0.2706288574122356,1.7006338390942843,0.6149379677619969,0.3113203070698222,0.10323452268819444,174,black,quadruped,grassland,medium,0,0,0,75,70,20,4,False,31.1,1.59,163,143,296,201,Average (400-499),5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.5704544283379857,-0.08472018292386711,0.4267693227353581,-1.5207501141130026,-1.6977875354797387,-1.8181357614220803,-1.3102594744509661,-0.6505585617969989,-0.40413285714519925,56,blue,legs,grassland,medium-slow,0,0,0,255,70,15,4,False,112.5,0.88,160,50,115,165,Weak (<300),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-0.006927260791305636,0.9230730955708794,1.1100001791254273,-0.6774065010125504,-1.1344354257162506,-1.6439392465450324,-0.33435293692365764,-0.24977569976915676,0.28885673482236285,137,blue,tentacles,grassland,medium-slow,0,0,0,120,70,15,4,False,125.9,1.0,210,90,175,215,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.5565999067553743,1.9308663740656258,1.9640387496130138,-0.34006905577236957,0.3678368669863843,-1.4697427316679847,0.7746317648119202,0.39147687947539056,1.5923371578089678,232,blue,tentacles,grassland,medium-slow,0,0,0,45,70,15,4,False,90.0,1.04,265,140,220,295,Strong (500-599),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,-0.1947696499735323,-1.0925134614186136,-1.0080154756837874,-0.50873777839246,-1.021765003763553,0.1677045081762641,-0.9287687370539274,-0.6505585617969989,-0.5353058870533449,65,blue,wings,grassland,medium,0,0,0,190,70,15,4,True,13.1,1.05,88,98,172,151,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,-0.11963269430064163,-0.689396150020715,-0.5980769618497458,0.23340460113593792,-0.5710833159527625,1.6309552331434651,-0.02383722043769586,-0.24977569976915676,-0.4660069278565887,149,blue,wings,grassland,medium,0,0,0,45,70,15,4,True,13.0,1.04,112,132,248,177,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.382612039155759,0.25121090990771505,-1.1105001041422977,-1.3520813914929122,-0.9466513891284213,0.02834729627462588,-0.8844093489845043,-0.7307151342025673,-0.48250668004629255,66,gray,upright,grassland,medium,0,0,0,120,70,20,4,False,94.4,2.12,125,75,183,145,Below Average (300-399),5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,1.4958118526665076,1.9308663740656258,-0.42726924775222846,-0.6774065010125504,-0.1955152427771038,0.7251333557828169,0.7125286215147278,-0.41008884458029365,-0.21933563262051603,178,gray,humanoid,grassland,medium,0,0,0,60,70,20,4,True,82.4,2.25,195,115,273,235,Strong (500-599),5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1.2328325078113904,-0.5886168221712403,0.46093086555486157,-0.34006905577236957,0.5931777108917795,-0.598760157282746,0.1536003318399966,-0.08946255495801986,-0.29688446791212414,390,pink,upright,grassland,fast,0,0,0,255,70,20,4,False,25.6,0.7,146,146,170,275,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.18091512839092103,0.08324536349192396,-0.5980769618497458,-1.5207501141130026,-1.32221946230408,-1.1213497019138892,-1.0884625341038505,-0.49024541698586205,-0.44950717566688486,61,gray,humanoid,grassland,medium-slow,0,0,0,180,70,20,2,False,34.7,1.45,135,60,140,165,Below Average (300-399),5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.5565999067553743,0.9230730955708794,0.4267693227353581,-1.0147439462527312,-0.7588673525405919,-0.9471531870368415,-0.20127477271538832,-0.009305982552451544,-0.22263558305845677,142,gray,humanoid,grassland,medium-slow,0,0,0,90,70,20,2,False,27.8,1.24,190,90,185,220,Average (400-499),5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1.307969463484281,2.098831920481417,0.7683847509303927,-0.50873777839246,-0.1955152427771038,-0.7729566721597938,0.6859129886730739,0.15100716225868527,0.1651085933995839,227,brown,humanoid,grassland,medium-slow,0,0,0,45,70,20,2,False,44.4,1.47,235,120,240,265,Strong (500-599),5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.7582968175202123,-0.9245479150028225,-1.1105001041422977,-0.6774065010125504,-1.1344354257162506,-0.11100991562701232,-1.1860531878565814,-0.5704019893914305,-0.5155061844257003,59,blue,fish,grassland,medium-slow,0,0,0,255,70,20,4,False,18.0,1.25,90,90,164,130,Weak (<300),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0.18091512839092103,-0.42065127575544925,-0.5980769618497458,-0.17140033315227912,-0.5710833159527625,0.06318659925003543,-0.3875842026069654,-0.32993227217472515,-0.41238273324005115,134,blue,upright,grassland,medium-slow,0,0,0,120,70,20,4,True,26.6,1.18,120,120,199,185,Below Average (300-399),5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1.307969463484281,0.5871420027392972,0.08515389454032349,0.5032745573280826,0.18005283039855494,0.23738311412708318,0.7214004991286125,0.23116373466425374,-0.04113830897171433,229,blue,humanoid,grassland,medium-slow,0,0,0,45,70,20,4,True,27.6,1.27,170,160,254,255,Strong (500-599),5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1.871496631030961,0.7551075491550883,0.4267693227353581,-1.3520813914929122,0.5556209035742137,-0.7729566721597938,0.33103788411768903,0.07085058985311694,-0.09476250358825188,163,red,humanoid,grassland,medium,0,0,0,45,70,20,0,False,32.8,1.18,185,115,175,290,Average (400-499),5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.18091512839092103,1.5949352812340436,0.08515389454032349,-1.3520813914929122,0.18005283039855494,0.6206154468565882,0.33103788411768903,0.15100716225868527,-0.13188694601508555,163,blue,humanoid,grassland,medium,0,0,0,45,70,20,0,False,26.0,1.67,200,105,240,225,Average (400-499),5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.9461392067024389,-0.8237685871533478,-0.08565381955719382,-1.0147439462527312,-0.3832992793649332,-0.8774745810860224,-1.0441031460344274,-0.7307151342025673,-0.5320059366154042,62,yellow,armor,grassland,medium-slow,0,0,0,255,70,15,4,True,27.8,0.76,123,100,135,175,Below Average (300-399),5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-0.5704544283379857,-0.48783749432176565,0.5975770368328754,-0.6774065010125504,0.3678368669863843,-0.8774745810860224,-0.4230717130625039,-0.5704019893914305,-0.4924065313601149,133,green,arms,grassland,medium-slow,0,0,0,120,70,15,4,True,29.2,0.7,153,130,155,225,Below Average (300-399),5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.18091512839092103,0.8558868770045629,0.2559616086378408,-0.0027316105321886944,0.3678368669863843,0.8644905676844551,0.6415536006036509,-0.009305982552451544,-0.3835081669080694,225,yellow,humanoid,grassland,medium-slow,0,0,0,45,70,15,4,True,14.2,1.29,183,150,265,235,Strong (500-599),5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.509666374249119,-1.0925134614186136,-0.4614307905717319,-1.3520813914929122,-1.1719922330338166,-0.3548850364548792,-1.4876970267286587,-0.6505585617969989,-0.5089062835498187,52,red,armor,grassland,medium-slow,0,0,0,255,70,15,4,True,33.1,0.76,104,69,132,128,Weak (<300),5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-1.1339815958846655,-0.7565823685870314,0.9050309222084066,-1.0147439462527312,0.3302800596688184,-0.7032780662089747,-0.6005092653401963,-0.009305982552451544,-0.07001287530369608,126,gray,ball,grassland,medium-slow,0,0,0,120,70,15,4,True,40.6,0.56,154,119,142,218,Below Average (300-399),5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.382612039155759,0.7551075491550883,0.563415494013372,-0.50873777839246,-0.045288013506840315,1.5612766271926461,0.5084754363953815,1.032729458719938,1.101469530165278,218,red,armor,grassland,medium-slow,0,0,0,45,70,20,4,True,32.1,1.12,189,124,267,218,Average (400-499),5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-1.1339815958846655,-1.6971894285154614,-0.42726924775222846,-1.1159451798247855,-0.7588673525405919,-0.041331309676193216,-1.3102594744509661,-0.7307151342025673,-0.5476807011956228,56,green,ball,grassland,medium,0,0,0,190,70,20,4,True,6.7,0.45,87,87,130,150,Weak (<300),5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-0.382612039155759,-0.35346505718913285,0.4267693227353581,0.23340460113593792,0.18005283039855494,1.7006338390942843,0.4641160483259584,-0.41008884458029365,-0.4981814446265112,168,green,humanoid,grassland,medium,0,0,0,75,70,20,4,True,13.5,0.79,152,152,260,220,Average (400-499),5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.9461392067024389,-1.4284445542501958,-0.7688846759472631,-0.0027316105321886944,-0.7588673525405919,-1.295546216790937,-1.3102594744509661,-0.5704019893914305,-0.4981814446265112,56,green,blob,grassland,medium,0,0,0,190,70,20,8,False,26.4,0.7,85,120,135,145,Weak (<300),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.006927260791305636,-0.5886168221712403,0.08515389454032349,1.3466181704285347,0.18005283039855494,0.794811961733636,0.4641160483259584,-0.08946255495801986,-0.41815764650644754,168,green,blob,grassland,medium,0,0,0,75,70,20,8,False,13.5,0.8,135,185,260,220,Average (400-499),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.006927260791305636,0.48636267488982254,-0.25646153365471114,0.33460583470799216,-0.5710833159527625,1.0735263855369124,0.28667849604826595,-0.16961912736358836,-0.40413285714519925,161,green,fish,grassland,medium,0,0,0,25,70,40,4,False,18.0,1.42,157,135,270,190,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-0.7582968175202123,-0.18549951077334176,-1.281307818239815,-1.1834126688728217,-1.32221946230408,-0.07617061265160277,-1.2037969430843507,-0.41008884458029365,-0.4272325102107846,58,brown,quadruped,grassland,medium-slow,0,0,0,180,70,20,4,True,31.0,2.06,107,70,172,120,Weak (<300),5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.382612039155759,0.1504315820582404,-0.9396923900447803,-0.8460752236326409,-0.9466513891284213,0.23738311412708318,-0.680356163865158,-0.16961912736358836,-0.2770847652844795,123,brown,quadruped,grassland,medium-slow,0,0,0,90,70,20,4,True,33.4,1.82,127,90,201,150,Below Average (300-399),5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0.9322846851198276,1.326190406968778,0.2559616086378408,-0.17140033315227912,-0.0077312061892744425,0.8644905676844551,0.8101192752674586,0.23116373466425374,0.24183244108170682,234,red,upright,grassland,medium-slow,0,0,0,45,70,20,4,True,42.8,1.46,197,135,274,245,Strong (500-599),5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.006927260791305636,0.4191764563235061,-0.9396923900447803,-1.8580875593531834,-0.9466513891284213,-0.598760157282746,-0.9997437579650044,-0.49024541698586205,-0.2432602732955866,63,red,humanoid,grassland,medium-slow,0,0,0,120,70,20,4,False,104.2,2.0,135,60,155,160,Below Average (300-399),5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1.307969463484281,2.098831920481417,-0.5980769618497458,-1.3520813914929122,-0.5710833159527625,0.9690084766106837,0.4641160483259584,0.07085058985311694,0.21378286235921035,168,red,quadruped,grassland,medium-slow,0,0,0,60,70,20,4,False,55.0,2.55,195,85,265,215,Average (400-499),5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0.18091512839092103,0.2848040191908732,-0.1881384480157042,1.2116831923324625,-0.12040162814197207,-0.25036712752865053,0.29555037366215053,-0.16961912736358836,-0.32163409619667993,161,green,blob,grassland,medium,0,0,0,255,70,20,4,False,28.0,1.28,153,173,252,209,Average (400-499),5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,-0.7582968175202123,-0.42065127575544925,0.4267693227353581,-1.1834126688728217,-1.32221946230408,-0.42456364240569827,-0.9110249818261581,-0.7307151342025673,-0.43300742347718096,65,red,armor,grassland,medium,0,0,0,190,70,20,4,True,161.1,0.76,150,70,155,170,Below Average (300-399),5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.006927260791305636,0.9230730955708794,1.7932310355154966,-0.17140033315227912,0.18005283039855494,-0.7729566721597938,0.5084754363953815,0.15100716225868527,1.097344592117852,170,red,armor,grassland,medium,0,0,0,75,70,20,4,True,102.0,0.84,230,140,215,270,Average (400-499),5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.7582968175202123,-0.08472018292386711,-0.08565381955719382,-1.1834126688728217,-0.0077312061892744425,-0.6684387632335651,-0.7069717967068118,-0.49024541698586205,-0.4552820889332812,70,yellow,upright,grassland,medium,0,0,0,180,35,15,4,True,32.8,1.07,145,105,158,190,Below Average (300-399),5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1947696499735323,0.4191764563235061,1.451615607320462,-0.8460752236326409,1.68232512310119,-0.32004573347946963,0.5350910692370354,-0.08946255495801986,-0.3051343440069761,171,red,upright,grassland,medium,0,0,0,90,70,15,4,True,24.8,0.78,205,160,193,295,Average (400-499),5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0.06820969488158503,-0.6558030407375568,0.2559616086378408,1.1104819587604082,0.3678368669863843,1.0386870825615029,0.5528348244648046,0.15100716225868527,-0.43713236152460694,172,black,wings,grassland,medium,0,0,0,45,70,20,4,True,7.1,0.72,138,183,258,232,Average (400-499),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
